Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit,Month,Year,Month_Name
2024-05-24,NORTH,Mobile,Hannah,10.0,1134.0,Electronics,11340.0,7137.448499,4202.551501,5,2024,May
2024-04-02,NORTH,Tablet,Eva,18.0,1443.0,Electronics,25974.0,21484.34862,4489.651377,4,2024,April
2024-11-04,EAST,Monitor,Hannah,9.0,1836.0,Office,16524.0,14323.364,2200.635996,11,2024,November
2024-01-08,WEST,Monitor,Charlie,8.0,225.0,Office,1800.0,1467.02335,332.97665,1,2024,January
2024-03-19,SOUTH,Mobile,David,10.0,405.0,Electronics,4050.0,3408.771745,641.2282548,3,2024,March
2024-01-27,EAST,Monitor,Bob,17.0,1825.0,Office,31025.0,27839.553,3185.446996,1,2024,January
2024-06-22,WEST,Monitor,David,6.0,1634.0,Office,9804.0,6278.744087,3525.255913,6,2024,June
2024-02-19,NORTH,Camera,Charlie,14.0,1212.0,Electronics,16968.0,15093.81255,1874.187447,2,2024,February
2024-07-17,WEST,Camera,Charlie,6.0,1478.0,Electronics,8868.0,6920.226642,1947.773358,7,2024,July
2024-12-14,WEST,Headphones,Charlie,7.0,727.0,Accessories,5089.0,4294.993595,794.0064047,12,2024,December
2024-06-29,NORTH,Printer,Hannah,12.0,1475.0,Office,17700.0,14072.39835,3627.601646,6,2024,June
2024-01-24,NORTH,Laptop,Frank,3.0,788.0,Electronics,2364.0,1822.6708,541.3292002,1,2024,January
2024-11-11,NORTH,Monitor,Alice,14.0,1137.0,Office,15918.0,12910.86214,3007.137856,11,2024,November
2024-02-15,SOUTH,Headphones,Bob,19.0,1380.0,Accessories,26220.0,18251.15466,7968.845345,2,2024,February
2024-01-15,NORTH,Printer,David,16.0,1332.0,Office,21312.0,18696.62241,2615.377587,1,2024,January
2024-06-01,SOUTH,Headphones,David,7.0,380.0,Accessories,2660.0,1688.003473,971.9965275,6,2024,June
2024-08-09,NORTH,Headphones,Eva,8.0,542.0,Accessories,4336.0,3015.294964,1320.705036,8,2024,August
2024-07-24,SOUTH,Laptop,Hannah,18.0,1963.0,Electronics,35334.0,21530.72718,13803.27282,7,2024,July
2024-08-23,EAST,Smartwatch,Grace,9.0,488.0,Accessories,4392.0,2922.71755,1469.28245,8,2024,August
2024-12-05,WEST,Mobile,Charlie,10.0,716.0,Electronics,7160.0,4402.607089,2757.392911,12,2024,December
2024-08-15,WEST,Mobile,Charlie,9.0,1606.0,Electronics,14454.0,10804.8307,3649.169304,8,2024,August
2024-01-09,NORTH,Smartwatch,Grace,15.0,246.0,Accessories,3690.0,2732.780098,957.2199017,1,2024,January
2024-06-14,SOUTH,Laptop,David,2.0,1402.0,Accessories,2804.0,1747.799467,1056.200533,6,2024,June
2024-11-14,EAST,Camera,Eva,13.0,620.0,Electronics,8060.0,5469.154585,2590.845415,11,2024,November
2024-08-01,NORTH,Printer,Alice,2.0,729.0,Office,1458.0,1291.783113,166.216887,8,2024,August
2024-04-26,NORTH,Headphones,Grace,19.0,1729.0,Accessories,32851.0,20801.94266,12049.05734,4,2024,April
2024-12-09,NORTH,Monitor,Hannah,2.0,533.0,Office,1066.0,737.1449639,328.8550361,12,2024,December
2024-03-12,WEST,Smartwatch,Frank,3.0,243.0,Accessories,729.0,445.2431065,283.7568935,3,2024,March
2024-03-04,SOUTH,Tablet,Bob,6.0,388.0,Electronics,2328.0,1500.782822,827.2171777,3,2024,March
2024-07-23,SOUTH,Mobile,Hannah,3.0,1509.0,Electronics,4527.0,3666.051212,860.9487884,7,2024,July
2024-07-27,EAST,Smartwatch,Grace,10.0,113.0,Accessories,1130.0,802.3168937,327.6831063,7,2024,July
2024-10-03,SOUTH,Tablet,David,16.0,1469.0,Electronics,23504.0,15209.28606,8294.71394,10,2024,October
2024-09-30,NORTH,Tablet,Frank,17.0,1821.0,Electronics,30957.0,24909.304,6047.696,9,2024,September
2024-11-15,NORTH,Camera,Frank,19.0,1468.0,Electronics,27892.0,23023.63212,4868.367876,11,2024,November
2024-12-31,NORTH,Monitor,Charlie,18.0,1330.0,Office,23940.0,14687.14306,9252.856944,12,2024,December
2024-04-04,NORTH,Monitor,Bob,7.0,957.0,Office,6699.0,4182.067398,2516.932602,4,2024,April
2024-06-14,NORTH,Tablet,David,9.0,1042.0,Electronics,9378.0,7475.332533,1902.667467,6,2024,June
2024-02-01,NORTH,Printer,David,12.0,1295.0,Office,15540.0,9955.750429,5584.249571,2,2024,February
2024-01-11,WEST,Camera,Frank,5.0,563.0,Electronics,2815.0,2106.114455,708.8855445,1,2024,January
2024-10-27,NORTH,Headphones,David,3.0,369.0,Accessories,1107.0,714.8922524,392.1077476,10,2024,October
2024-08-04,EAST,Tablet,Bob,11.0,1344.0,Electronics,14784.0,9625.040623,5158.959377,8,2024,August
2024-10-15,EAST,Headphones,Bob,4.0,1275.0,Accessories,5100.0,3066.67157,2033.32843,10,2024,October
2024-04-11,EAST,Headphones,Eva,5.0,722.0,Accessories,3610.0,2513.452669,1096.547331,4,2024,April
2024-09-23,EAST,Tablet,Grace,1.0,1306.0,Electronics,1306.0,818.7825688,487.2174312,9,2024,September
2024-08-01,NORTH,Mobile,Grace,18.0,1522.0,Electronics,27396.0,19675.48893,7720.51107,8,2024,August
2024-06-27,EAST,Printer,Eva,12.0,1974.0,Office,23688.0,18460.89442,5227.105582,6,2024,June
2024-03-28,NORTH,Tablet,Alice,13.0,171.0,Electronics,2223.0,1578.907056,644.0929439,3,2024,March
2024-03-16,EAST,Tablet,Bob,2.0,1406.0,Electronics,2812.0,2312.688712,499.3112885,3,2024,March
2024-02-15,SOUTH,Camera,Bob,5.0,173.0,Electronics,865.0,699.7693575,165.2306425,2,2024,February
2024-06-08,EAST,Tablet,Grace,13.0,454.0,Electronics,5902.0,5199.745029,702.2549713,6,2024,June
2024-11-05,NORTH,Camera,Eva,16.0,596.0,Electronics,9536.0,6263.597021,3272.402979,11,2024,November
2024-03-26,EAST,Monitor,Frank,3.0,1451.0,Office,4353.0,3408.022234,944.9777662,3,2024,March
2024-04-01,SOUTH,Laptop,Frank,10.0,1087.0,Electronics,8268.0,6014.593046,1928.596208,4,2024,April
2024-05-27,NORTH,Laptop,David,11.0,1658.0,Electronics,18238.0,13733.75202,4504.247977,5,2024,May
2024-06-09,NORTH,Headphones,Hannah,14.0,679.0,Accessories,9506.0,5716.014432,3789.985568,6,2024,June
2024-07-20,WEST,Printer,Hannah,3.0,1009.0,Office,3027.0,2320.411837,706.5881634,7,2024,July
2024-08-29,WEST,Headphones,Frank,16.0,1570.0,Accessories,25120.0,22101.56616,3018.433843,8,2024,August
2024-12-18,EAST,Mobile,Charlie,15.0,472.0,Electronics,7080.0,4958.643012,2121.356988,12,2024,December
2024-01-02,WEST,Smartwatch,Eva,10.0,461.0,Accessories,4610.0,4104.189684,505.8103156,1,2024,January
2024-08-12,WEST,Monitor,Bob,9.0,192.0,Office,1728.0,1221.742662,506.2573375,8,2024,August
2024-10-15,WEST,Printer,Grace,11.0,1444.0,Office,15884.0,10196.83468,5687.165325,10,2024,October
2024-08-20,NORTH,Monitor,Frank,16.0,423.0,Office,6768.0,4869.718294,1898.281706,8,2024,August
2024-03-17,NORTH,Laptop,Eva,10.0,483.0,Electronics,4830.0,3614.691792,1215.308208,3,2024,March
2024-04-25,NORTH,Headphones,Frank,17.0,674.0,Accessories,11458.0,9038.520964,2419.479036,4,2024,April
2024-06-02,WEST,Monitor,Alice,19.0,835.0,Office,15865.0,11921.96761,3943.032388,6,2024,June
2024-04-12,NORTH,Laptop,Bob,2.0,836.0,Electronics,1672.0,1272.418064,399.5819365,4,2024,April
2024-07-12,WEST,Mobile,Alice,2.0,445.0,Electronics,890.0,540.4258992,349.5741008,7,2024,July
2024-06-14,NORTH,Mobile,Bob,6.0,1972.0,Electronics,11832.0,7999.450152,3832.549848,6,2024,June
2024-12-24,NORTH,Smartwatch,Eva,19.0,1226.0,Accessories,23294.0,16147.61039,7146.389615,12,2024,December
2024-03-30,SOUTH,Monitor,David,8.0,1338.0,Office,10704.0,9592.138713,1111.861287,3,2024,March
2024-06-22,EAST,Smartwatch,Frank,3.0,1315.0,Accessories,3945.0,2716.804418,1228.195582,6,2024,June
2024-05-01,WEST,Camera,Frank,14.0,1795.0,Electronics,25130.0,21837.30794,3292.692059,5,2024,May
2024-05-22,SOUTH,Printer,Charlie,16.0,818.0,Office,13088.0,9049.316218,4038.683782,5,2024,May
2024-04-15,NORTH,Monitor,Grace,1.0,880.0,Office,880.0,553.3731274,326.6268726,4,2024,April
2024-10-31,WEST,Mobile,Alice,3.0,1119.0,Electronics,3357.0,2263.575483,1093.424517,10,2024,October
2024-12-25,NORTH,Headphones,Frank,18.0,1073.5,Accessories,8268.0,6014.593046,1928.596208,12,2024,December
2024-11-12,EAST,Laptop,Eva,9.0,1503.0,Electronics,13527.0,12086.03062,1440.969381,11,2024,November
2024-05-02,SOUTH,Tablet,David,6.0,1526.0,Electronics,9156.0,7345.743907,1810.256093,5,2024,May
2024-01-09,EAST,Smartwatch,Grace,1.0,763.0,Accessories,763.0,671.0617799,91.9382201,1,2024,January
2024-09-18,SOUTH,Tablet,Eva,10.0,1872.0,Electronics,18720.0,15921.33204,2798.667955,9,2024,September
2024-03-13,NORTH,Monitor,Alice,6.0,699.0,Office,4194.0,3244.392621,949.607379,3,2024,March
2024-12-24,EAST,Headphones,Charlie,12.0,110.0,Accessories,1320.0,1059.453618,260.546382,12,2024,December
2024-08-10,EAST,Smartwatch,Frank,10.0,286.0,Accessories,8268.0,6014.593046,1928.596208,8,2024,August
2024-02-10,NORTH,Tablet,Eva,13.0,825.0,Electronics,10725.0,8578.701287,2146.298713,2,2024,February
2024-07-22,EAST,Printer,Grace,17.0,1138.0,Office,19346.0,13144.29339,6201.706605,7,2024,July
2024-09-20,WEST,Headphones,Bob,8.0,877.0,Accessories,7016.0,5068.621782,1947.378218,9,2024,September
2024-11-23,SOUTH,Laptop,David,3.0,1420.0,Electronics,4260.0,3313.363007,946.6369928,11,2024,November
2024-06-26,SOUTH,Printer,Grace,12.0,510.0,Office,6120.0,3737.964662,2382.035338,6,2024,June
2024-12-13,SOUTH,Headphones,Eva,7.0,1055.0,Accessories,7385.0,5500.720724,1884.279276,12,2024,December
2024-11-13,WEST,Camera,David,12.0,684.0,Electronics,8208.0,7041.791601,1166.208399,11,2024,November
2024-03-24,SOUTH,Smartwatch,Frank,2.0,1175.0,Accessories,2350.0,1757.119248,592.8807521,3,2024,March
2024-11-13,NORTH,Mobile,Bob,14.0,1763.0,Electronics,24682.0,18898.93362,5783.066384,11,2024,November
2024-09-07,WEST,Monitor,Grace,9.0,676.0,Office,6084.0,5100.235471,983.7645286,9,2024,September
2024-01-07,SOUTH,Printer,Charlie,-3.0,1140.0,Office,-3420.0,-2420.209124,-999.7908765,1,2024,January
2024-03-24,NORTH,Printer,Bob,5.0,1474.0,Office,7370.0,6537.015081,832.9849193,3,2024,March
2024-07-26,EAST,Tablet,David,3.0,1551.0,Electronics,4653.0,4178.926501,474.0734992,7,2024,July
2024-11-09,EAST,Smartwatch,Frank,17.0,1773.0,Accessories,30141.0,26367.35171,3773.648294,11,2024,November
2024-01-22,WEST,Monitor,Eva,2.0,1954.0,Office,3908.0,2444.309496,1463.690504,1,2024,January
2024-01-03,WEST,Mobile,Bob,1.0,1352.0,Electronics,1352.0,946.3390879,405.6609121,1,2024,January
2024-05-06,WEST,Headphones,Alice,7.0,1889.0,Accessories,13223.0,11683.06648,1539.933515,5,2024,May
2024-10-23,NORTH,Mobile,David,14.0,1088.0,Electronics,15232.0,12815.59534,2416.404656,10,2024,October
2024-07-06,NORTH,Smartwatch,Charlie,5.0,1333.0,Accessories,6665.0,5820.911587,844.0884132,7,2024,July
2024-12-27,WEST,Smartwatch,Grace,19.0,1554.0,Accessories,29526.0,22787.16168,6738.838321,12,2024,December
2024-01-14,SOUTH,Camera,Bob,11.0,1417.0,Electronics,15587.0,11598.58716,3988.412838,1,2024,January
2024-01-12,EAST,Camera,Charlie,2.0,842.0,Electronics,1684.0,1064.201939,619.7980606,1,2024,January
2024-03-27,EAST,Mobile,David,8.0,1876.0,Electronics,15008.0,12784.43667,2223.563328,3,2024,March
2024-01-12,NORTH,Headphones,Charlie,9.0,1705.0,Accessories,15345.0,12637.25912,2707.740882,1,2024,January
2024-01-25,EAST,Mobile,Bob,3.0,1227.0,Electronics,3681.0,2273.617433,1407.382567,1,2024,January
2024-10-27,SOUTH,Smartwatch,David,2.0,303.0,Accessories,606.0,401.6715724,204.3284276,10,2024,October
2024-05-01,NORTH,Tablet,Bob,5.0,1073.0,Electronics,5365.0,4320.545666,1044.454334,5,2024,May
2024-05-26,NORTH,Camera,Eva,5.0,1039.0,Electronics,5195.0,3331.559107,1863.440893,5,2024,May
2024-02-24,SOUTH,Monitor,Hannah,13.0,1498.0,Office,19474.0,13114.71555,6359.284446,2,2024,February
2024-08-25,SOUTH,Monitor,Frank,6.0,1965.0,Office,11790.0,7757.030819,4032.969181,8,2024,August
2024-12-21,EAST,Monitor,Bob,18.0,1177.0,Office,21186.0,14109.8579,7076.142097,12,2024,December
2024-06-21,EAST,Tablet,David,2.0,1399.0,Electronics,2798.0,2451.646596,346.3534041,6,2024,June
2024-08-08,NORTH,Laptop,Grace,6.0,1458.0,Electronics,8748.0,7127.396887,1620.603113,8,2024,August
2024-04-28,SOUTH,Monitor,Frank,9.0,1154.0,Office,10386.0,8528.27793,1857.72207,4,2024,April
2024-11-04,SOUTH,Smartwatch,Bob,3.0,1258.0,Accessories,3774.0,3163.361491,610.638509,11,2024,November
2024-07-01,SOUTH,Tablet,Alice,1.0,1181.0,Electronics,1181.0,834.933829,346.066171,7,2024,July
2024-10-14,EAST,Mobile,Grace,1.0,204.0,Electronics,204.0,169.3516984,34.6483016,10,2024,October
2024-11-02,SOUTH,Camera,Alice,19.0,1389.0,Electronics,26391.0,23580.99237,2810.007633,11,2024,November
2024-10-26,NORTH,Camera,Eva,5.0,1645.0,Electronics,8225.0,6658.287802,1566.712198,10,2024,October
2024-03-22,NORTH,Headphones,Grace,13.0,1619.0,Accessories,21047.0,15259.62083,5787.379174,3,2024,March
2024-07-29,EAST,Mobile,Charlie,19.0,352.0,Electronics,6688.0,5450.104274,1237.895726,7,2024,July
2024-05-29,WEST,Headphones,Hannah,12.0,394.0,Accessories,4728.0,4114.487203,613.5127971,5,2024,May
2024-02-06,EAST,Tablet,Grace,16.0,767.0,Electronics,12272.0,7837.248499,4434.751501,2,2024,February
2024-12-17,WEST,Printer,Frank,19.0,1281.0,Office,24339.0,16540.50213,7798.497867,12,2024,December
2024-11-07,SOUTH,Monitor,Grace,3.0,648.0,Office,1944.0,1702.533553,241.4664472,11,2024,November
2024-12-26,EAST,Laptop,David,12.0,730.0,Electronics,8760.0,7742.700062,1017.299938,12,2024,December
2024-02-28,NORTH,Mobile,Hannah,5.0,1190.0,Electronics,5950.0,4434.188342,1515.811658,2,2024,February
2024-05-10,SOUTH,Mobile,David,2.0,1877.0,Electronics,3754.0,2674.219295,1079.780705,5,2024,May
2024-07-20,NORTH,Mobile,Charlie,7.0,398.0,Electronics,2786.0,1907.949033,878.0509669,7,2024,July
2024-08-30,SOUTH,Headphones,Grace,13.0,1586.0,Accessories,20618.0,15455.77778,5162.222218,8,2024,August
2024-02-04,EAST,Tablet,Alice,15.0,1848.0,Electronics,27720.0,24403.56106,3316.438943,2,2024,February
2024-04-02,WEST,Mobile,Alice,3.0,1943.0,Electronics,5829.0,3759.372095,2069.627905,4,2024,April
2024-07-25,SOUTH,Printer,Bob,5.0,200.0,Office,1000.0,725.9491916,274.0508084,7,2024,July
2024-12-18,WEST,Mobile,Eva,8.0,1179.0,Electronics,9432.0,8238.685592,1193.314408,12,2024,December
2024-11-27,SOUTH,Camera,Frank,1.0,431.0,Electronics,431.0,303.7411216,127.2588784,11,2024,November
2024-10-31,NORTH,Monitor,Hannah,8.0,935.0,Office,7480.0,6211.574677,1268.425323,10,2024,October
2024-12-15,NORTH,Laptop,Eva,18.0,1874.0,Electronics,33732.0,24178.35333,9553.646667,12,2024,December
2024-07-31,SOUTH,Monitor,Grace,16.0,492.0,Office,7872.0,6624.114844,1247.885156,7,2024,July
2024-06-07,WEST,Camera,Eva,18.0,1866.0,Electronics,33588.0,30037.77208,3550.227921,6,2024,June
2024-01-24,EAST,Camera,Bob,12.0,973.0,Electronics,11676.0,8364.062939,3311.937061,1,2024,January
2024-10-19,EAST,Laptop,Eva,13.0,480.0,Electronics,6240.0,5326.024681,913.9753186,10,2024,October
2024-01-04,NORTH,Printer,Hannah,13.0,191.0,Office,2483.0,2226.071693,256.9283072,1,2024,January
2024-08-07,EAST,Tablet,Charlie,10.0,1914.0,Electronics,19140.0,17133.15268,2006.847319,8,2024,August
2024-12-29,NORTH,Camera,Bob,7.0,546.0,Electronics,3822.0,2790.561922,1031.438078,12,2024,December
2024-01-20,EAST,Tablet,Charlie,14.0,208.0,Electronics,2912.0,2171.560915,740.4390851,1,2024,January
2024-02-19,NORTH,Smartwatch,Bob,15.0,1291.0,Accessories,19365.0,13443.29201,5921.707992,2,2024,February
2024-06-25,NORTH,Laptop,Grace,12.0,1935.0,Electronics,23220.0,17362.55036,5857.449643,6,2024,June
2024-04-05,SOUTH,Camera,Grace,9.0,1558.0,Electronics,14022.0,9256.701501,4765.298499,4,2024,April
2024-04-14,NORTH,Smartwatch,Eva,8.0,541.0,Accessories,4328.0,3520.122488,807.8775123,4,2024,April
2024-09-06,EAST,Monitor,Charlie,18.0,317.0,Office,5706.0,4341.65295,1364.34705,9,2024,September
2024-04-26,EAST,Headphones,Grace,18.0,1345.0,Accessories,24210.0,21048.66685,3161.333153,4,2024,April
2024-12-19,NORTH,Smartwatch,Charlie,13.0,772.0,Accessories,10036.0,8462.101592,1573.898408,12,2024,December
2024-08-15,EAST,Mobile,Charlie,18.0,1651.0,Electronics,29718.0,20705.75896,9012.241041,8,2024,August
2024-03-06,WEST,Camera,Bob,15.0,377.0,Electronics,5655.0,4251.097543,1403.902457,3,2024,March
2024-11-30,NORTH,Smartwatch,David,4.0,1108.0,Accessories,4432.0,3657.084648,774.9153522,11,2024,November
2024-09-18,SOUTH,Tablet,Eva,17.0,668.0,Electronics,11356.0,7471.794194,3884.205806,9,2024,September
2024-10-21,WEST,Headphones,Grace,5.0,1697.0,Accessories,8485.0,5171.432021,3313.567979,10,2024,October
2024-08-30,NORTH,Printer,Charlie,16.0,1109.0,Office,17744.0,15183.38745,2560.612546,8,2024,August
2024-07-04,SOUTH,Camera,Frank,9.0,974.0,Electronics,8766.0,5621.329667,3144.670333,7,2024,July
2024-09-02,EAST,Mobile,David,10.0,565.0,Electronics,5650.0,4897.552375,752.4476245,9,2024,September
2024-05-04,SOUTH,Printer,Grace,18.0,938.0,Office,16884.0,14758.00736,2125.992637,5,2024,May
2024-09-24,WEST,Smartwatch,Frank,17.0,853.0,Accessories,14501.0,10704.78512,3796.214884,9,2024,September
2024-05-10,EAST,Printer,Eva,18.0,1725.0,Office,31050.0,26145.17165,4904.828349,5,2024,May
2024-08-24,NORTH,Printer,Eva,7.0,1707.0,Office,11949.0,8471.331661,3477.668339,8,2024,August
2024-01-18,EAST,Headphones,Charlie,4.0,937.0,Accessories,3748.0,3213.832658,534.1673417,1,2024,January
2024-02-09,NORTH,Monitor,Charlie,5.0,129.0,Office,645.0,546.5759446,98.42405541,2,2024,February
2024-01-21,NORTH,Printer,Hannah,16.0,458.0,Office,7328.0,4569.414828,2758.585172,1,2024,January
2024-08-12,SOUTH,Printer,Hannah,3.0,1411.0,Office,4233.0,3279.645951,953.3540494,8,2024,August
2024-12-20,SOUTH,Camera,Grace,18.0,185.0,Electronics,3330.0,2637.358905,692.6410953,12,2024,December
2024-10-08,SOUTH,Monitor,Bob,14.0,1357.0,Office,18998.0,11403.68604,7594.313957,10,2024,October
2024-01-08,WEST,Headphones,David,15.0,846.0,Accessories,12690.0,11344.54904,1345.450961,1,2024,January
2024-04-09,WEST,Mobile,Grace,17.0,412.0,Electronics,7004.0,5056.679788,1947.320212,4,2024,April
2024-08-27,SOUTH,Smartwatch,David,1.0,464.0,Accessories,464.0,350.4141743,113.5858257,8,2024,August
2024-03-27,WEST,Headphones,Charlie,17.0,1900.0,Accessories,32300.0,21267.65153,11032.34847,3,2024,March
2024-01-14,EAST,Laptop,Charlie,17.0,1962.0,Electronics,33354.0,28123.62451,5230.375494,1,2024,January
2024-11-29,WEST,Headphones,Eva,14.0,1004.0,Accessories,14056.0,10904.19084,3151.809157,11,2024,November
2024-01-02,WEST,Monitor,Hannah,19.0,1392.0,Office,26448.0,22121.38527,4326.614733,1,2024,January
2024-11-20,NORTH,Smartwatch,Hannah,13.0,230.0,Accessories,2990.0,2007.179057,982.8209431,11,2024,November
2024-02-10,EAST,Printer,Eva,18.0,902.0,Office,16236.0,11864.35719,4371.642814,2,2024,February
2024-11-13,EAST,Camera,Charlie,14.0,888.0,Electronics,12432.0,8013.518828,4418.481172,11,2024,November
2024-11-11,WEST,Camera,Hannah,1.0,1955.0,Electronics,1955.0,1197.595391,757.4046093,11,2024,November
2024-04-20,EAST,Smartwatch,Alice,7.0,450.0,Accessories,3150.0,1949.600163,1200.399837,4,2024,April
2024-01-14,WEST,Smartwatch,David,8.0,279.0,Accessories,2232.0,1970.297953,261.702047,1,2024,January
2024-08-18,WEST,Monitor,Frank,18.0,1925.0,Office,34650.0,31024.26689,3625.733112,8,2024,August
2024-03-24,SOUTH,Tablet,Eva,9.0,1603.0,Electronics,14427.0,9067.272153,5359.727847,3,2024,March
2024-05-09,EAST,Printer,Eva,1.0,1286.0,Office,1286.0,900.9176273,385.0823727,5,2024,May
2024-08-18,NORTH,Smartwatch,Alice,17.0,1906.0,Accessories,32402.0,20553.43766,11848.56234,8,2024,August
2024-11-21,SOUTH,Headphones,Grace,19.0,1219.0,Accessories,23161.0,19693.07213,3467.927867,11,2024,November
2024-05-24,WEST,Monitor,Grace,6.0,873.0,Office,5238.0,3922.68125,1315.31875,5,2024,May
2024-12-10,WEST,Camera,Grace,3.0,609.0,Electronics,1827.0,1436.713568,390.2864316,12,2024,December
2024-01-28,NORTH,Mobile,Frank,5.0,464.0,Electronics,2320.0,1767.777963,552.2220374,1,2024,January
2024-03-06,WEST,Monitor,Bob,2.0,1080.0,Office,2160.0,1756.244322,403.7556777,3,2024,March
2024-06-11,EAST,Camera,Alice,4.0,452.0,Electronics,1808.0,1257.897329,550.1026712,6,2024,June
2024-08-16,SOUTH,Laptop,Frank,10.0,899.0,Electronics,8990.0,5764.819577,3225.180423,8,2024,August
2024-06-12,WEST,Camera,Alice,11.0,1206.0,Electronics,13266.0,9733.368558,3532.631442,6,2024,June
2024-10-27,NORTH,Tablet,Eva,16.0,1348.0,Electronics,21568.0,18814.85189,2753.148112,10,2024,October
2024-10-29,EAST,Monitor,David,17.0,511.0,Office,8687.0,6007.755125,2679.244875,10,2024,October
2024-01-10,NORTH,Printer,Bob,7.0,1080.0,Office,7560.0,6636.264948,923.7350515,1,2024,January
2024-07-13,WEST,Smartwatch,Charlie,16.0,217.0,Accessories,3472.0,2193.035302,1278.964698,7,2024,July
2024-04-27,NORTH,Printer,Hannah,3.0,581.0,Office,1743.0,1072.88676,670.1132396,4,2024,April
2024-09-26,NORTH,Monitor,Frank,16.0,291.0,Office,4656.0,4021.964323,634.0356772,9,2024,September
2024-04-02,WEST,Camera,Hannah,12.0,689.0,Electronics,8268.0,6007.69905,2260.30095,4,2024,April
2024-09-22,EAST,Mobile,Alice,3.0,758.0,Electronics,2274.0,1877.649058,396.3509416,9,2024,September
2024-11-27,NORTH,Mobile,Alice,17.0,206.0,Electronics,3502.0,2880.156814,621.8431864,11,2024,November
2024-12-15,SOUTH,Monitor,Bob,18.0,481.0,Office,8658.0,5298.853307,3359.146693,12,2024,December
2024-12-26,WEST,Tablet,David,11.0,882.0,Electronics,9702.0,7789.483971,1912.516029,12,2024,December
2024-09-13,SOUTH,Laptop,Alice,4.0,489.0,Electronics,1956.0,1549.663911,406.3360889,9,2024,September
2024-05-12,WEST,Camera,Alice,16.0,343.0,Electronics,5488.0,4879.56597,608.4340298,5,2024,May
2024-10-02,EAST,Smartwatch,David,17.0,684.0,Accessories,11628.0,10348.76631,1279.233687,10,2024,October
2024-09-20,EAST,Monitor,Bob,9.0,968.0,Office,8712.0,6214.616319,2497.383681,9,2024,September
2024-06-19,EAST,Headphones,Frank,6.0,567.0,Electronics,3402.0,2643.192655,758.8073447,6,2024,June
